71,3,332248,258813,404505,1076467,80901,332248,258813,404505
72,1,439398,566693,535805,1655234,-1,439398,566693,535805
72,2,808826,1448183,1029483,3576128,289636,808826,1448183,1029483
72,3,191653,324173,326906,908113,65381,191653,324173,326906
73,1,246656,539418,350310,1244267,107883,246656,539418,350310
73,2,1420184,309291,863949,3877463,284037,1420186,1309291,863949
73,3,92520,425277,493933,1110516,98786,92520,425277,493933
74,1,381093,442535,353118,1265253,88507,381093,442535,353118
74,2,1366191,278950,819859,3738238,273238,1366191,1278950,819859
74,3,576883,472785,411529,1576573,115376,576883,472785,411529
75,1,427648,430913,420639,1365382,86182,427648,430913,420639
75,2,1316284,417614,1186489,4203913,283522,1316288,1417614,1186489
75,3,326576,485041,300310,1208935,97008,326576,485041,300310
76,1,249182,292447,341171,951034,-1,249182,292447,341171
76,2,628745,1585167,924742,3455687,317033,628745,1585167,924742
76,3,429339,277389,252326,1044921,858677,429339,277389,252326
77,1,517956,648649,550242,1846576,129729,517956,648649,550242
77,2,1118797,541458,1199735,3099937,239947,1118797,541458,1199735
77,3,495253,349544,402565,1346412,990507,495253,349544,402565
78,1,558754,572984,340390,1586724,114596,558754,572984,340390
78,2,1610362,964019,1368826,4265279,322072,1610362,964019,1368826
78,3,365606,175357,366221,980428,73244,365606,175357,366221
79,1,668598,363824,426948,1593089,133719,668598,363824,426948
79,2,1452224,50997,833547,3627218,290445,1452229,1050997,833547
79,3,488254,462993,356071,1404968,976507,488254,462993,356071
80,1,185516,449819,274214,999512,89963,185516,449819,274214
80,2,1030584,266949,932740,3483661,253389,1030583,1266949,932740
80,3,100356,207666,230771,584947,46154,100356,207666,230771
81,1,464326,510586,586797,1679068,117359,464326,510586,586797
81,2,1258371,122357,712382,3344784,251674,1258371,1122357,712382
81,3,555867,212908,234853,1114801,111173,555867,212908,234853
82,1,406952,536020,496474,1546650,107204,406952,536020,496474
82,2,828604,1132067,1193330,3392667,238666,828604,1132067,1193330
82,3,242575,436749,456119,1226666,91223,242575,436749,456119
83,1,523690,313467,468872,1410767,104738,523690,313467,468872
83,2,1609444,986048,447442,3364822,321888,1609444,986048,447442
83,3,510700,408767,559994,1591459,111998,510700,408767,559994
84,1,598169,318851,384526,1421179,-1,598169,318851,384526
84,2,1089201,157043,822374,3300026,231408,1089201,1157043,822374
84,3,544542,440909,324705,1419064,108908,544542,440909,324705
85,1,320216,587058,402279,1426964,117411,320216,587058,402279
85,2,1042516,962598,1163733,3401593,232746,1042516,962598,1163733
85,3,555679,179540,596808,1451388,119361,555679,179540,596808
86,1,554270,256073,443231,1364428,110854,554270,256073,443231
86,2,736703,1313642,1180786,3493859,262728,736703,1313642,1180786
86,3,346353,598406,282629,1347069,119681,346353,598406,282629
87,1,312912,497105,527628,1443170,105525,312912,497105,527628
87,2,1417878,869134,1465603,4045735,293120,1417878,869134,1465603
87,3,509798,164346,241162,1017265,101959,509798,164346,241162
88,1,216612,400766,583468,1317539,116693,216612,400766,583468
88,2,12521,1322778,333597,2733451,264555,812521,1322778,333597
88,3,455597,304883,409063,1260662,911197,455597,304883,409063
89,1,758669,295258,561831,1767491,-1,758669,295258,561831
89,2,1276054,208994,1329291,4080202,265858,1276059,1208994,1329291
89,3,331952,356609,687609,1513691,137521,331952,356609,687609
90,1,377560,538318,703562,1760152,140712,377560,538318,703562
90,2,871588,1354278,1316475,3813196,270855,871588,1354278,1316475
90,3,358959,370980,253905,1058040,74196,358959,370980,253905
91,1,509271,344419,297650,1253194,101854,509271,344419,297650
91,2,1027902,147471,1235373,3657820,247074,1027902,1147471,1235373
91,3,450760,403224,45762,989898,901527,450760,403224,45762
92,1,531586,454814,601964,1708756,120392,531586,454814,601964
92,2,1283190,481155,1086672,4147248,296231,1283190,1481155,1086672
92,3,430607,153772,611230,1317855,122246,430607,153772,611230
93,1,532414,255772,384668,1279336,106482,532414,255772,384668
93,2,1321574,417931,826675,3849765,283586,1321573,1417931,826675
93,3,447551,342268,181278,1060607,895107,447551,342268,181278
94,1,265102,467344,283849,1109763,93468,265102,467344,283849
94,2,1261432,115772,887456,3516946,252286,1261432,1115772,887456
94,3,443433,520153,288989,1356605,104030,443433,520153,288989
95,1,707134,226967,348529,1424056,-1,707134,226967,348529
95,2,1569474,587554,1000018,4474561,317510,1569479,1587554,1000018
95,3,482536,347602,301819,1228464,965077,482536,347602,301819
96,1,469488,525510,224674,1324774,105102,469488,525510,224674
96,2,1172129,232779,1361069,4038186,272213,1172125,1232779,1361069
96,3,411705,366442,261071,1121559,823417,411705,366442,261071
97,1,676490,594330,366814,1772932,135298,676490,594330,366814
97,2,1155944,33286,1296511,3745042,259302,1155943,1033286,1296511
97,3,276818,541170,261909,1188131,108234,276818,541170,261909
98,1,364011,287225,409122,1142182,81824,364011,287225,409122
98,2,1697,544275,313,4253544,339509,1697546,1275313,941176
98,3,196974,207094,504584,1009568,100916,196974,207094,504584
99,1,778791,403957,491213,1829719,155758,778791,403957,491213
99,2,1070932,591554,1042066,4022862,318310,1070932,1591554,1042066
99,3,485503,303725,469089,1355417,971007,485503,303725,469089
100,1,297697,283678,496130,1176731,-1,297697,283678,496130
100,2,1116564,293012,1045370,3713547,258602,1116563,1293012,1045370
100,3,481202,257541,156102,991085,962407,481202,257541,156102
101,1,517682,489860,571399,1693220,114279,517682,489860,571399
